"             20";"        1880"; 35126; 394; 35126; 35126; 1511; 1418; S; 1; 1
"             20";"        1881"; 5041; 63; 5041; 5041; 511; 274; S; 1; 1
"             20";"        1882"; 2306; 38; 2306; 2306; 412; 189; S; 1; 1
"             20";"        1883"; 6915; 96; 6915; 6915; 525; 389; S; 1; 1
"             20";"        1884"; 2266; 35; 2266; 2266; 212; 212; S; 1; 1
"             20";"        1885"; 7808; 78; 7808; 7808; 796; 533; S; 1; 1
"             21";"Total"; 81904; 946; 81904; 81904; 1785; 1467; S; 1; 1
"             21";"        1814"; 2176; 26; 2176; 2176; 502; 300; S; 1; 1
"             21";"        1860"; 2031; 23; 2031; 2031; 433; 336; S; 1; 1
"             21";"        1861"; 4063; 60; 4063; 4063; 495; 258; S; 1; 1
"             21";"        1862"; 2996; 37; 2996; 2996; 753; 312; S; 1; 1
"             21";"        1863"; 3125; 27; 3125; 3125; 494; 476; S; 1; 1
"             21";"        1864"; 1199; 20; 1199; 1199; 445; 191; S; 1; 1
"             21";"        1880"; 36705; 414; 36705; 36705; 1467; 918; S; 1; 1
"             21";"        1881"; 7200; 65; 7200; 7200; 940; 703; S; 1; 1
"             21";"        1882"; 3430; 46; 3430; 3430; 741; 347; S; 1; 1
"             21";"        1883"; 9478; 102; 9478; 9478; 1785; 755; S; 1; 1
"             21";"        1884"; 2199; 39; 2199; 2199; 215; 191; S; 1; 1
"             21";"        1885"; 7302; 87; 7302; 7302; 634; 423; S; 1; 1
"             22";"Total"; 83771; 1026; 83771; 83771; 978; 975; S; 1; 1
"             22";"        1814"; 2679; 28; 2679; 2679; 615; 331; S; 1; 1
"             22";"        1860"; 1267; 24; 1267; 1267; 247; 245; S; 1; 1
"             22";"        1861"; 4779; 59; 4779; 4779; 511; 324; S; 1; 1
"             22";"        1862"; 3823; 45; 3823; 3823; 851; 248; S; 1; 1
"             22";"        1863"; 2177; 31; 2177; 2177; 491; 275; S; 1; 1
"             22";"        1864"; 1075; 22; 1075; 1075; 330; 91; S; 1; 1
"             22";"        1880"; 30633; 434; 30633; 30633; 666; 508; S; 1; 1
"             22";"        1881"; 8926; 73; 8926; 8926; 978; 711; S; 1; 1
"             22";"        1882"; 4647; 47; 4647; 4647; 607; 298; S; 1; 1
"             22";"        1883"; 11637; 123; 11637; 11637; 642; 570; S; 1; 1
"             22";"        1884"; 3548; 44; 3548; 3548; 533; 352; S; 1; 1
"             22";"        1885"; 8580; 96; 8580; 8580; 975; 778; S; 1; 1
"             23";"Total"; 64892; 766; 64892; 64892; 1801; 1195; S; 1; 1
"             23";"        1814"; 1203; 22; 1203; 1203; 241; 207; S; 1; 1
"             23";"        1860"; 2601; 20; 2601; 2601; 654; 514; S; 1; 1
"             23";"        1861"; 3563; 46; 3563; 3563; 759; 280; S; 1; 1
"             23";"        1862"; 4051; 31; 4051; 4051; 621; 617; S; 1; 1
"             23";"        1863"; 2159; 29; 2159; 2159; 322; 274; S; 1; 1
"             23";"        1864"; 2035; 20; 2035; 2035; 334; 283; S; 1; 1
"             23";"        1880"; 25629; 308; 25629; 25629; 1801; 1195; S; 1; 1
"             23";"        1881"; 5170; 50; 5170; 5170; 888; 368; S; 1; 1
"             23";"        1882"; 3070; 39; 3070; 3070; 560; 355; S; 1; 1
"             23";"        1883"; 7395; 98; 7395; 7395; 369; 363; S; 1; 1
"             23";"        1884"; 2656; 34; 2656; 2656; 421; 351; S; 1; 1
"             23";"        1885"; 5360; 69; 5360; 5360; 375; 370; S; 1; 1
"             24";"Total"; 45422; 568; 45422; 45422; 868; 686; S; 1; 1
"             24";"        1814"; 874; 15; 874; 874; 444; 95; S; 1; 1
"             24";"        1860"; 1021; 17; 1021; 1021; 207; 123; S; 1; 1
"             24";"        1861"; 2112; 33; 2112; 2112; 442; 223; S; 1; 1
"             24";"        1862"; 1350; 26; 1350; 1350; 211; 184; S; 1; 1
"             24";"        1863"; 1786; 24; 1786; 1786; 340; 185; S; 1; 1
"             24";"        1864"; 2711; 15; 2711; 2711; 868; 365; S; 1; 1
"             24";"        1880"; 16317; 225; 16317; 16317; 637; 571; S; 1; 1
"             24";"        1881"; 3584; 33; 3584; 3584; 626; 399; S; 1; 1
"             24";"        1882"; 1931; 30; 1931; 1931; 304; 230; S; 1; 1
"             24";"        1883"; 6430; 73; 6430; 6430; 480; 471; S; 1; 1
"             24";"        1884"; 2412; 25; 2412; 2412; 433; 395; S; 1; 1
"             24";"        1885"; 4894; 52; 4894; 4894; 686; 488; S; 1; 1
"             25";"Total"; 40203; 549; 40203; 40203; 1396; 940; S; 1; 1
"             25";"        1814"; 585; 12; 585; 585; 178; 91; S; 1; 1
"             25";"        1860"; 2277; 17; 2277; 2277; 940; 299; S; 1; 1
"             25";"        1861"; 2186; 32; 2186; 2186; 407; 267; S; 1; 1
"             25";"        1862"; 1781; 24; 1781; 1781; 421; 172; S; 1; 1
"             25";"        1863"; 1567; 22; 1567; 1567; 347; 176; S; 1; 1
"             25";"        1864"; 1139; 15; 1139; 1139; 352; 178; S; 1; 1
"             25";"        1880"; 15166; 222; 15166; 15166; 649; 511; S; 1; 1
"             25";"        1881"; 2402; 35; 2402; 2402; 346; 295; S; 1; 1
"             25";"        1882"; 1595; 25; 1595; 1595; 391; 257; S; 1; 1
"             25";"        1883"; 4604; 69; 4604; 4604; 572; 387; S; 1; 1
"             25";"        1884"; 1741; 23; 1741; 1741; 441; 318; S; 1; 1
"             25";"        1885"; 5160; 53; 5160; 5160; 1396; 322; S; 1; 1
"             26";"Total"; 40262; 506; 40262; 40262; 1364; 1019; S; 1; 1
"             26";"        1814"; 774; 13; 774; 774; 444; 65; S; 1; 1
"             26";"        1860"; 1722; 15; 1722; 1722; 423; 328; S; 1; 1
"             26";"        1861"; 2592; 31; 2592; 2592; 997; 226; S; 1; 1
"             26";"        1862"; 1815; 21; 1815; 1815; 514; 182; S; 1; 1
"             26";"        1863"; 1147; 19; 1147; 1147; 220; 133; S; 1; 1
"             26";"        1864"; 612; 12; 612; 612; 199; 73; S; 1; 1
"             26";"        1880"; 18654; 214; 18654; 18654; 1364; 1019; S; 1; 1
"             26";"        1881"; 2340; 34; 2340; 2340; 408; 222; S; 1; 1
"             26";"        1882"; 1536; 22; 1536; 1536; 286; 215; S; 1; 1
"             26";"        1883"; 3466; 60; 3466; 3466; 276; 197; S; 1; 1
"             26";"        1884"; 1284; 20; 1284; 1284; 255; 137; S; 1; 1
"             26";"        1885"; 4320; 45; 4320; 4320; 581; 407; S; 1; 1
"             27";"Total"; 37934; 421; 37934; 37934; 3528; 1632; S; 1; 1
"             27";"        1814"; 476; 9; 476; 476; 108; 97; S; 1; 1
"             27";"        1860"; 1236; 11; 1236; 1236; 875; 108; S; 1; 1
"             27";"        1861"; 2003; 24; 2003; 2003; 216; 185; S; 1; 1
"             27";"        1862"; 2019; 17; 2019; 2019; 357; 337; S; 1; 1
"             27";"        1863"; 1118; 14; 1118; 1118; 299; 258; S; 1; 1
"             27";"        1864"; 1347; 11; 1347; 1347; 502; 262; S; 1; 1
"             27";"        1880"; 14437; 175; 14437; 14437; 1632; 1000; S; 1; 1
"             27";"        1881"; 2022; 26; 2022; 2022; 755; 169; S; 1; 1
"             27";"        1882"; 1168; 20; 1168; 1168; 386; 128; S; 1; 1
"             27";"        1883"; 4254; 59; 4254; 4254; 423; 285; S; 1; 1
"             27";"        1884"; 1268; 16; 1268; 1268; 341; 216; S; 1; 1
"             27";"        1885"; 6586; 39; 6586; 6586; 3528; 480; S; 1; 1
"             28";"Total"; 18712; 210; 18712; 18712; 1626; 738; S; 1; 1
"             28";"        1814"; 417; 4; 417; 417; 154; 135; S; 1; 1
"             28";"        1860"; 922; 5; 922; 922; 654; 168; U; 30.8; 30.8
"             28";"        1861"; 718; 11; 718; 718; 391; 80; S; 1; 1
"             28";"        1862"; 472; 8; 472; 472; 260; 57; S; 1; 1
"             28";"        1863"; 575; 7; 575; 575; 293; 237; U; 13.6; 13.6
"             28";"        1864"; 656; 6; 656; 656; 305; 180; S; 1; 1
"             28";"        1880"; 7900; 87; 7900; 7900; 738; 517; S; 1; 1
"             28";"        1881"; 971; 13; 971; 971; 190; 147; S; 1; 1
"             28";"        1882"; 697; 9; 697; 697; 461; 104; S; 1; 1
"             28";"        1883"; 2258; 31; 2258; 2258; 378; 238; S; 1; 1
"             28";"        1884"; 1844; 9; 1844; 1844; 1626; 59; U; 166.2; 166.2
"             28";"        1885"; 1282; 20; 1282; 1282; 351; 231; S; 1; 1
"             29";"Total"; 6363; 76; 6363; 6363; 499; 390; S; 1; 1
"             29";"        1814"; 55; 2; 55; 55; 42; 13; U; 8.4; 8.4
"             29";"        1860"; 257; 3; 257; 257; 184; 44; U; 7.80000000000001; 7.80000000000001
"             29";"        1861"; 435; 4; 435; 435; 275; 101; S; 1; 1
"             29";"        1862"; 178; 3; 178; 178; 100; 40; M; 1; 1
"             29";"        1863"; 102; 3; 102; 102; 83; 14; U; 11.6; 11.6
"             29";"        1864"; 91; 2; 91; 91; 87; 4; U; 17.4; 17.4
"             29";"        1880"; 2217; 30; 2217; 2217; 390; 194; M; 1; 1
"             29";"        1881"; 212; 4; 212; 212; 96; 59; S; 1; 1
"             29";"        1882"; 71; 4; 71; 71; 34; 18; S; 1; 1
"             29";"        1883"; 1902; 11; 1902; 1902; 499; 384; M; 1; 1
"             29";"        1884"; 199; 3; 199; 199; 150; 33; U; 14; 14
"             29";"        1885"; 644; 7; 644; 644; 247; 163; S; 1; 1
"             30";"Total"; 22522; 255; 22522; 22522; 1053; 944; S; 1; 1
"             30";"        1814"; 92; 3; 92; 92; 55; 32; U; 6; 6
"             30";"        1860"; 262; 6; 262; 262; 151; 59; S; 1; 1
"             30";"        1861"; 2115; 14; 2115; 2115; 766; 532; S; 1; 1
"             30";"        1862"; 402; 6; 402; 402; 230; 72; S; 1; 1
"             30";"        1863"; 647; 15; 647; 647; 202; 76; S; 1; 1
"             30";"        1864"; 657; 8; 657; 657; 214; 203; M; 1; 1
"             30";"        1880"; 9157; 108; 9157; 9157; 679; 647; S; 1; 1
"             30";"        1881"; 798; 11; 798; 798; 235; 171; S; 1; 1
"             30";"        1882"; 1840; 20; 1840; 1840; 944; 142; S; 1; 1
"             30";"        1883"; 2530; 33; 2530; 2530; 244; 238; S; 1; 1
"             30";"        1884"; 944; 10; 944; 944; 429; 236; S; 1; 1
"             30";"        1885"; 3078; 21; 3078; 3078; 1053; 405; S; 1; 1
"             31";"Total"; 453; 13; 453; 453; 178; 97; S; 1; 1
"             31";"        1814"; 13; 1; 13; 13; 13; 0; U; 2.6; 2.6
"             31";"        1860"; 0; 0; 0; 0; 0; 0; E; 0; 1
"             31";"        1861"; 0; 0; 0; 0; 0; 0; E; 0; 1
"             31";"        1862"; 8; 1; 8; 8; 8; 0; U; 1.6; 1.6
"             31";"        1863"; 88; 4; 88; 88; 68; 13; U; 6.6; 6.6
"             31";"        1864"; 0; 0; 0; 0; 0; 0; E; 0; 1
"             31";"        1880"; 227; 5; 227; 227; 178; 26; U; 12.6; 12.6
"             31";"        1881"; 0; 0; 0; 0; 0; 0; E; 0; 1
"             31";"        1882"; 0; 0; 0; 0; 0; 0; E; 0; 1
"             31";"        1883"; 20; 1; 20; 20; 20; 0; U; 4; 4
"             31";"        1884"; 97; 1; 97; 97; 97; 0; U; 19.4; 19.4
"             31";"        1885"; 0; 0; 0; 0; 0; 0; E; 0; 1
